cme_id,speed,type,linked_events,start time
2011-12-07T05:36:00-CME-001,607.0,C,,"12/07/2011, 05:36:00"
2011-12-07T09:39:00-CME-001,724.0,C,,"12/07/2011, 09:39:00"
2011-12-07T21:54:00-CME-001,396.0,S,,"12/07/2011, 21:54:00"
2011-12-08T11:12:00-CME-001,419.0,S,,"12/08/2011, 11:12:00"
2011-12-09T04:28:00-CME-001,292.0,S,,"12/09/2011, 04:28:00"
2011-12-09T06:36:00-CME-001,808.0,C,,"12/09/2011, 06:36:00"
2011-12-09T12:09:00-CME-001,436.0,S,,"12/09/2011, 12:09:00"
2011-12-11T08:48:00-CME-001,500.0,C,,"12/11/2011, 08:48:00"
2011-12-11T10:09:00-CME-001,445.0,S,,"12/11/2011, 10:09:00"
2011-12-13T02:12:00-CME-001,468.0,S,,"12/13/2011, 02:12:00"
2011-12-13T23:24:00-CME-001,360.0,S,,"12/13/2011, 23:24:00"
2011-12-14T03:56:00-CME-001,817.0,C,[{'activityID': '2011-12-17T02:00:00-IPS-001'}],"12/14/2011, 03:56:00"
2011-12-14T11:39:00-CME-001,407.0,S,,"12/14/2011, 11:39:00"
2011-12-14T15:24:00-CME-001,554.0,C,,"12/14/2011, 15:24:00"
2011-12-15T04:39:00-CME-001,374.0,S,[{'activityID': '2011-12-16T15:00:00-IPS-001'}],"12/15/2011, 04:39:00"
2011-12-17T05:12:00-CME-001,521.0,C,,"12/17/2011, 05:12:00"
2011-12-17T11:00:00-CME-001,1157.0,O,,"12/17/2011, 11:00:00"
2011-12-21T03:12:00-CME-001,800.0,C,,"12/21/2011, 03:12:00"
2011-12-21T03:24:00-CME-001,1300.0,O,,"12/21/2011, 03:24:00"
2011-12-23T02:48:00-CME-001,330.0,S,,"12/23/2011, 02:48:00"
2011-12-23T04:17:00-CME-001,572.0,C,[{'activityID': '2011-12-26T23:50:00-IPS-001'}],"12/23/2011, 04:17:00"
2011-12-23T07:24:00-CME-001,275.0,S,,"12/23/2011, 07:24:00"
2011-12-24T00:54:00-CME-001,520.0,C,,"12/24/2011, 00:54:00"
2011-12-24T09:18:00-CME-001,600.0,C,,"12/24/2011, 09:18:00"
2011-12-24T14:30:00-CME-001,500.0,C,,"12/24/2011, 14:30:00"
2011-12-25T01:24:00-CME-001,480.0,S,,"12/25/2011, 01:24:00"
2011-12-25T19:24:00-CME-001,650.0,C,[{'activityID': '2011-12-28T09:56:00-IPS-001'}],"12/25/2011, 19:24:00"
2011-12-25T20:54:00-CME-001,770.0,C,,"12/25/2011, 20:54:00"
2011-12-26T11:54:00-CME-001,721.0,C,[{'activityID': '2011-12-28T09:56:00-IPS-001'}],"12/26/2011, 11:54:00"
2011-12-27T04:54:00-CME-001,778.0,C,,"12/27/2011, 04:54:00"
2011-12-27T13:39:00-CME-001,353.0,S,,"12/27/2011, 13:39:00"
2011-12-29T17:06:00-CME-001,400.0,S,"[{'activityID': '2011-12-30T16:27:00-IPS-001'}, {'activityID': '2012-01-01T13:30:00-IPS-001'}]","12/29/2011, 17:06:00"
2011-12-30T19:39:00-CME-001,450.0,S,,"12/30/2011, 19:39:00"
2011-12-30T21:24:00-CME-001,432.0,S,,"12/30/2011, 21:24:00"
2012-01-01T13:36:00-CME-001,820.0,C,[{'activityID': '2012-01-02T18:28:00-IPS-001'}],"01/01/2012, 13:36:00"
2012-01-02T02:12:00-CME-001,683.0,C,"[{'activityID': '2012-01-03T04:52:00-IPS-001'}, {'activityID': '2012-01-04T17:00:00-IPS-001'}]","01/02/2012, 02:12:00"
2012-01-02T15:24:00-CME-001,1152.0,O,"[{'activityID': '2012-01-03T17:56:00-IPS-001'}, {'activityID': '2012-01-04T17:00:00-IPS-001'}]","01/02/2012, 15:24:00"
2012-01-03T11:24:00-CME-001,318.0,S,,"01/03/2012, 11:24:00"
2012-01-04T02:24:00-CME-001,320.0,S,,"01/04/2012, 02:24:00"
2012-01-05T08:39:00-CME-001,957.0,C,,"01/05/2012, 08:39:00"
2012-01-05T12:39:00-CME-001,949.0,C,,"01/05/2012, 12:39:00"
2012-01-06T21:25:00-CME-001,463.0,S,[{'activityID': '2012-01-10T13:30:00-IPS-001'}],"01/06/2012, 21:25:00"
2012-01-08T02:12:00-CME-001,554.0,C,[{'activityID': '2012-01-11T04:30:00-IPS-001'}],"01/08/2012, 02:12:00"
2012-01-12T04:00:00-CME-001,315.0,S,,"01/12/2012, 04:00:00"
2012-01-12T08:24:00-CME-001,710.0,C,[{'activityID': '2012-01-16T10:00:00-IPS-001'}],"01/12/2012, 08:24:00"
2012-01-14T05:25:00-CME-001,255.0,S,,"01/14/2012, 05:25:00"
2012-01-14T23:25:00-CME-001,290.0,S,,"01/14/2012, 23:25:00"
2012-01-16T01:30:00-CME-001,412.0,S,,"01/16/2012, 01:30:00"
2012-01-16T03:42:00-CME-001,990.0,C,[{'activityID': '2012-01-21T04:00:00-IPS-001'}],"01/16/2012, 03:42:00"
2012-01-18T13:25:00-CME-001,520.0,C,[{'activityID': '2012-01-22T05:15:00-IPS-001'}],"01/18/2012, 13:25:00"
2012-01-19T13:25:00-CME-001,372.0,S,,"01/19/2012, 13:25:00"
2012-01-19T15:10:00-CME-001,1020.0,O,[{'activityID': '2012-01-22T05:50:00-MPC-001'}],"01/19/2012, 15:10:00"
2012-01-21T17:54:00-CME-001,450.0,S,,"01/21/2012, 17:54:00"
2012-01-22T08:54:00-CME-001,438.0,S,[{'activityID': '2012-01-25T22:10:00-IPS-001'}],"01/22/2012, 08:54:00"
2012-01-22T10:48:00-CME-001,694.0,C,[{'activityID': '2012-01-25T22:10:00-IPS-001'}],"01/22/2012, 10:48:00"
2012-01-23T04:00:00-CME-001,2211.0,R,"[{'activityID': '2012-01-23T03:38:00-FLR-001'}, {'activityID': '2012-01-23T04:49:00-SEP-001'}, {'activityID': '2012-01-23T05:00:00-SEP-001'}, {'activityID': '2012-01-23T05:30:00-SEP-001'}, {'activityID': '2012-01-23T08:15:00-SEP-001'}, {'activityID': '2012-01-24T06:30:00-SEP-001'}, {'activityID': '2012-01-24T14:30:00-IPS-001'}, {'activityID': '2012-01-24T18:00:00-GST-001'}]","01/23/2012, 04:00:00"
2012-01-25T02:30:00-CME-001,433.0,S,,"01/25/2012, 02:30:00"
2012-01-26T05:30:00-CME-001,1082.0,O,,"01/26/2012, 05:30:00"
2012-01-26T15:54:00-CME-001,522.0,C,,"01/26/2012, 15:54:00"
2012-01-26T19:09:00-CME-001,572.0,C,,"01/26/2012, 19:09:00"
2012-01-27T06:09:00-CME-001,400.0,S,[{'activityID': '2012-01-28T19:40:00-IPS-001'}],"01/27/2012, 06:09:00"
2012-01-27T16:39:00-CME-001,2200.0,R,"[{'activityID': '2012-01-27T17:37:00-FLR-001'}, {'activityID': '2012-01-29T05:40:00-IPS-001'}, {'activityID': '2012-01-30T15:37:00-IPS-001'}]","01/27/2012, 16:39:00"
2012-01-31T17:36:00-CME-001,390.0,S,,"01/31/2012, 17:36:00"
2012-02-03T07:24:00-CME-001,580.0,C,[{'activityID': '2012-02-06T23:30:00-IPS-001'}],"02/03/2012, 07:24:00"
2012-02-04T19:18:00-CME-001,780.0,C,,"02/04/2012, 19:18:00"
2012-02-09T06:00:00-CME-001,247.0,S,,"02/09/2012, 06:00:00"
2012-02-09T21:17:00-CME-001,546.0,C,,"02/09/2012, 21:17:00"
2012-02-10T12:25:00-CME-001,301.0,S,[{'activityID': '2012-02-14T07:03:00-IPS-001'}],"02/10/2012, 12:25:00"
2012-02-10T14:24:00-CME-001,238.0,S,,"02/10/2012, 14:24:00"
2012-02-10T20:12:00-CME-001,588.0,C,[{'activityID': '2012-02-13T16:00:00-IPS-001'}],"02/10/2012, 20:12:00"
2012-02-13T11:00:00-CME-001,350.0,S,,"02/13/2012, 11:00:00"
2012-02-16T06:54:00-CME-001,520.0,C,,"02/16/2012, 06:54:00"
2012-02-23T08:24:00-CME-001,550.0,C,,"02/23/2012, 08:24:00"
2012-02-24T03:46:00-CME-001,815.0,C,[{'activityID': '2012-02-26T20:57:00-IPS-001'}],"02/24/2012, 03:46:00"
2012-02-24T20:09:00-CME-001,350.0,S,,"02/24/2012, 20:09:00"
2012-02-25T13:25:00-CME-001,350.0,S,,"02/25/2012, 13:25:00"
2012-02-25T14:15:00-CME-001,600.0,C,,"02/25/2012, 14:15:00"
2012-02-27T18:48:00-CME-001,600.0,C,,"02/27/2012, 18:48:00"
2012-02-29T09:24:00-CME-001,558.0,C,[{'activityID': '2012-03-03T10:00:00-IPS-001'}],"02/29/2012, 09:24:00"
2012-02-29T22:36:00-CME-001,268.0,S,,"02/29/2012, 22:36:00"
2012-03-02T18:54:00-CME-001,690.0,C,,"03/02/2012, 18:54:00"
2012-03-03T20:24:00-CME-001,700.0,C,[{'activityID': '2012-03-04T10:34:00-IPS-001'}],"03/03/2012, 20:24:00"
2012-03-04T05:24:00-CME-001,508.0,C,,"03/04/2012, 05:24:00"
2012-03-04T11:24:00-CME-001,1540.0,O,"[{'activityID': '2012-03-04T19:32:00-SEP-001'}, {'activityID': '2012-03-06T06:40:00-IPS-001'}]","03/04/2012, 11:24:00"
2012-03-05T03:12:00-CME-001,469.0,S,,"03/05/2012, 03:12:00"
2012-03-05T04:00:00-CME-001,1363.0,O,"[{'activityID': '2012-03-05T03:30:00-FLR-001'}, {'activityID': '2012-03-05T12:28:00-IPS-001'}, {'activityID': '2012-03-07T06:00:00-GST-001'}, {'activityID': '2012-03-08T13:36:00-IPS-001'}]","03/05/2012, 04:00:00"
2012-03-06T04:01:00-CME-001,605.0,C,[{'activityID': '2012-03-07T04:37:00-IPS-001'}],"03/06/2012, 04:01:00"
2012-03-06T07:52:00-CME-001,545.0,C,,"03/06/2012, 07:52:00"
2012-03-07T00:36:00-CME-001,2200.0,R,"[{'activityID': '2012-03-07T00:00:00-FLR-001'}, {'activityID': '2012-03-07T01:05:00-FLR-001'}, {'activityID': '2012-03-07T01:44:00-SEP-001'}, {'activityID': '2012-03-07T04:05:00-SEP-001'}, {'activityID': '2012-03-07T05:00:00-SEP-001'}, {'activityID': '2012-03-08T11:03:00-IPS-001'}, {'activityID': '2012-03-09T03:00:00-GST-001'}, {'activityID': '2012-03-10T16:30:00-RBE-001'}, {'activityID': '2012-03-10T21:17:00-IPS-001'}]","03/07/2012, 00:36:00"
2012-03-07T01:25:00-CME-001,1800.0,O,"[{'activityID': '2012-03-07T00:00:00-FLR-001'}, {'activityID': '2012-03-07T01:05:00-FLR-001'}, {'activityID': '2012-03-07T01:44:00-SEP-001'}, {'activityID': '2012-03-07T04:05:00-SEP-001'}, {'activityID': '2012-03-07T05:00:00-SEP-001'}, {'activityID': '2012-03-08T11:03:00-IPS-001'}, {'activityID': '2012-03-09T03:00:00-GST-001'}, {'activityID': '2012-03-10T16:30:00-RBE-001'}]","03/07/2012, 01:25:00"
2012-03-08T00:54:00-CME-001,300.0,S,,"03/08/2012, 00:54:00"
2012-03-08T17:25:00-CME-001,395.0,S,,"03/08/2012, 17:25:00"
2012-03-08T20:54:00-CME-001,300.0,S,,"03/08/2012, 20:54:00"
2012-03-09T04:25:00-CME-001,1125.0,O,"[{'activityID': '2012-03-09T03:22:00-FLR-001'}, {'activityID': '2012-03-09T14:42:00-SEP-001'}, {'activityID': '2012-03-11T12:35:00-RBE-001'}]","03/09/2012, 04:25:00"
2012-03-09T08:55:00-CME-001,590.0,C,,"03/09/2012, 08:55:00"
2012-03-09T22:06:00-CME-001,560.0,C,,"03/09/2012, 22:06:00"
2012-03-10T16:24:00-CME-001,630.0,C,"[{'activityID': '2012-03-10T14:43:00-FLR-001'}, {'activityID': '2012-03-12T10:00:00-MPC-001'}, {'activityID': '2012-03-12T10:30:00-GST-001'}]","03/10/2012, 16:24:00"
2012-03-10T18:09:00-CME-001,1400.0,O,"[{'activityID': '2012-03-10T17:15:00-FLR-001'}, {'activityID': '2012-03-10T17:32:00-FLR-001'}, {'activityID': '2012-03-11T05:34:00-IPS-001'}, {'activityID': '2012-03-12T08:42:00-IPS-001'}, {'activityID': '2012-03-12T10:00:00-MPC-001'}, {'activityID': '2012-03-12T10:30:00-GST-001'}]","03/10/2012, 18:09:00"
2012-03-12T02:42:00-CME-001,640.0,C,,"03/12/2012, 02:42:00"
2012-03-13T17:52:00-CME-001,2250.0,R,"[{'activityID': '2012-03-13T16:21:00-FLR-001'}, {'activityID': '2012-03-13T18:10:00-SEP-001'}, {'activityID': '2012-03-15T12:35:00-IPS-001'}, {'activityID': '2012-03-15T15:52:00-GST-001'}, {'activityID': '2012-03-15T22:31:00-IPS-001'}]","03/13/2012, 17:52:00"
2012-03-14T03:54:00-CME-001,500.0,C,,"03/14/2012, 03:54:00"
2012-03-14T16:24:00-CME-001,570.0,C,,"03/14/2012, 16:24:00"
2012-03-15T02:00:00-CME-001,300.0,S,,"03/15/2012, 02:00:00"
2012-03-15T08:39:00-CME-001,500.0,C,,"03/15/2012, 08:39:00"
2012-03-16T00:42:00-CME-001,730.0,C,,"03/16/2012, 00:42:00"
2012-03-16T01:30:00-CME-001,648.0,C,,"03/16/2012, 01:30:00"
2012-03-16T20:36:00-CME-001,926.0,C,,"03/16/2012, 20:36:00"
2012-03-18T00:39:00-CME-001,1450.0,O,"[{'activityID': '2012-03-19T18:53:00-SEP-001'}, {'activityID': '2012-03-19T19:17:00-IPS-001'}]","03/18/2012, 00:39:00"
2012-03-21T07:39:00-CME-001,1550.0,O,[{'activityID': '2012-03-21T08:20:00-SEP-001'}],"03/21/2012, 07:39:00"
2012-03-23T19:48:00-CME-001,650.0,C,,"03/23/2012, 19:48:00"
2012-03-24T00:39:00-CME-001,1600.0,O,"[{'activityID': '2012-03-24T01:17:00-SEP-001'}, {'activityID': '2012-03-26T16:30:00-IPS-001'}]","03/24/2012, 00:39:00"
2012-03-24T10:39:00-CME-001,560.0,C,[{'activityID': '2012-03-26T16:30:00-IPS-001'}],"03/24/2012, 10:39:00"
2012-03-25T01:09:00-CME-001,750.0,C,,"03/25/2012, 01:09:00"
2012-03-25T04:54:00-CME-001,696.0,C,,"03/25/2012, 04:54:00"
2012-03-25T05:09:00-CME-001,455.0,S,,"03/25/2012, 05:09:00"
2012-03-26T23:12:00-CME-001,1450.0,O,"[{'activityID': '2012-03-27T01:05:00-SEP-001'}, {'activityID': '2012-03-28T21:37:00-IPS-001'}, {'activityID': '2012-03-29T23:25:00-IPS-001'}]","03/26/2012, 23:12:00"
2012-03-27T22:12:00-CME-001,750.0,C,,"03/27/2012, 22:12:00"
2012-03-28T01:25:00-CME-001,620.0,C,,"03/28/2012, 01:25:00"
2012-03-28T01:48:00-CME-001,1035.0,O,,"03/28/2012, 01:48:00"
2012-03-30T00:00:00-CME-001,400.0,S,,"03/30/2012, 00:00:00"
2012-03-30T14:46:00-CME-001,708.0,C,[{'activityID': '2012-04-04T22:00:00-IPS-001'}],"03/30/2012, 14:46:00"
2012-04-02T02:36:00-CME-001,485.0,S,,"04/02/2012, 02:36:00"
2012-04-03T02:30:00-CME-001,333.0,S,,"04/03/2012, 02:30:00"
2012-04-05T17:12:00-CME-001,322.0,S,,"04/05/2012, 17:12:00"
2012-04-05T19:48:00-CME-001,608.0,C,,"04/05/2012, 19:48:00"
2012-04-05T21:36:00-CME-001,686.0,C,,"04/05/2012, 21:36:00"
2012-04-07T16:54:00-CME-001,733.0,C,,"04/07/2012, 16:54:00"
2012-04-07T19:39:00-CME-001,680.0,C,,"04/07/2012, 19:39:00"
2012-04-07T21:54:00-CME-001,907.0,C,,"04/07/2012, 21:54:00"
2012-04-08T02:30:00-CME-001,760.0,C,[{'activityID': '2012-04-09T05:13:00-IPS-001'}],"04/08/2012, 02:30:00"
2012-04-09T12:39:00-CME-001,982.0,C,,"04/09/2012, 12:39:00"
2012-04-11T22:54:00-CME-001,638.0,C,,"04/11/2012, 22:54:00"
2012-04-13T01:54:00-CME-001,700.0,C,,"04/13/2012, 01:54:00"
2012-04-14T19:00:00-CME-001,470.0,S,[{'activityID': '2012-04-19T10:07:00-IPS-001'}],"04/14/2012, 19:00:00"
2012-04-15T02:06:00-CME-001,1000.0,O,[{'activityID': '2012-04-17T03:36:00-IPS-001'}],"04/15/2012, 02:06:00"
2012-04-15T10:00:00-CME-001,320.0,S,,"04/15/2012, 10:00:00"
2012-04-16T13:36:00-CME-001,430.0,S,,"04/16/2012, 13:36:00"
2012-04-16T18:10:00-CME-001,1250.0,O,,"04/16/2012, 18:10:00"
2012-04-17T08:12:00-CME-001,580.0,C,,"04/17/2012, 08:12:00"
2012-04-17T14:24:00-CME-001,510.0,C,,"04/17/2012, 14:24:00"
2012-04-17T18:09:00-CME-001,385.0,S,,"04/17/2012, 18:09:00"
2012-04-18T02:48:00-CME-001,580.0,C,,"04/18/2012, 02:48:00"
2012-04-18T09:09:00-CME-001,700.0,C,,"04/18/2012, 09:09:00"
2012-04-18T13:09:00-CME-001,460.0,S,,"04/18/2012, 13:09:00"
2012-04-18T14:54:00-CME-001,890.0,C,,"04/18/2012, 14:54:00"
2012-04-18T18:24:00-CME-001,500.0,C,,"04/18/2012, 18:24:00"
2012-04-19T06:54:00-CME-001,360.0,S,,"04/19/2012, 06:54:00"
2012-04-19T06:54:00-CME-002,450.0,S,,"04/19/2012, 06:54:00"
2012-04-19T15:39:00-CME-001,650.0,C,"[{'activityID': '2012-04-23T02:27:00-IPS-001'}, {'activityID': '2012-04-24T00:00:00-GST-001'}]","04/19/2012, 15:39:00"
2012-04-19T16:54:00-CME-001,535.0,C,,"04/19/2012, 16:54:00"
2012-04-19T23:36:00-CME-001,400.0,S,,"04/19/2012, 23:36:00"
2012-04-20T02:00:00-CME-001,441.0,S,,"04/20/2012, 02:00:00"
2012-04-20T03:24:00-CME-001,600.0,C,,"04/20/2012, 03:24:00"
2012-04-22T15:12:00-CME-001,646.0,C,,"04/22/2012, 15:12:00"
2012-04-23T18:09:00-CME-001,590.0,C,,"04/23/2012, 18:09:00"
2012-04-24T08:12:00-CME-001,500.0,C,,"04/24/2012, 08:12:00"
2012-04-26T07:24:00-CME-001,500.0,C,,"04/26/2012, 07:24:00"
2012-04-27T16:54:00-CME-001,700.0,C,,"04/27/2012, 16:54:00"
2012-04-27T17:24:00-CME-001,600.0,C,,"04/27/2012, 17:24:00"
2012-04-27T20:39:00-CME-001,300.0,S,,"04/27/2012, 20:39:00"
2012-04-28T22:54:00-CME-001,475.0,S,,"04/28/2012, 22:54:00"
2012-04-28T23:54:00-CME-001,610.0,C,,"04/28/2012, 23:54:00"
2012-04-29T10:24:00-CME-001,550.0,C,,"04/29/2012, 10:24:00"
2012-04-30T07:48:00-CME-001,960.0,C,,"04/30/2012, 07:48:00"
2012-05-02T13:36:00-CME-001,385.0,S,,"05/02/2012, 13:36:00"
2012-05-03T15:25:00-CME-001,650.0,C,,"05/03/2012, 15:25:00"
2012-05-05T03:09:00-CME-001,650.0,C,,"05/05/2012, 03:09:00"
2012-05-05T03:09:00-CME-002,300.0,S,,"05/05/2012, 03:09:00"
2012-05-05T06:10:00-CME-001,600.0,C,,"05/05/2012, 06:10:00"
2012-05-07T03:09:00-CME-001,700.0,C,[{'activityID': '2012-05-08T08:39:00-IPS-001'}],"05/07/2012, 03:09:00"
2012-05-07T23:54:00-CME-001,738.0,C,,"05/07/2012, 23:54:00"
2012-05-08T10:39:00-CME-001,622.0,C,,"05/08/2012, 10:39:00"
2012-05-08T17:39:00-CME-001,439.0,S,,"05/08/2012, 17:39:00"
2012-05-10T03:39:00-CME-001,831.0,C,,"05/10/2012, 03:39:00"
2012-05-11T23:54:00-CME-001,1040.0,O,[{'activityID': '2012-05-16T16:00:00-IPS-001'}],"05/11/2012, 23:54:00"
2012-05-12T01:54:00-CME-001,550.0,C,[{'activityID': '2012-05-16T16:00:00-IPS-001'}],"05/12/2012, 01:54:00"
2012-05-13T09:24:00-CME-001,520.0,C,,"05/13/2012, 09:24:00"
2012-05-13T18:09:00-CME-001,500.0,C,,"05/13/2012, 18:09:00"
2012-05-14T17:24:00-CME-001,483.0,S,,"05/14/2012, 17:24:00"
2012-05-15T14:17:00-CME-001,480.0,S,,"05/15/2012, 14:17:00"
2012-05-15T18:12:00-CME-001,511.0,C,,"05/15/2012, 18:12:00"
2012-05-16T02:39:00-CME-001,410.0,S,,"05/16/2012, 02:39:00"
2012-05-17T01:48:00-CME-001,1500.0,O,"[{'activityID': '2012-05-17T00:30:00-FLR-001'}, {'activityID': '2012-05-18T12:00:00-IPS-001'}, {'activityID': '2012-05-18T12:09:00-IPS-001'}]","05/17/2012, 01:48:00"
2012-05-17T03:36:00-CME-001,700.0,C,,"05/17/2012, 03:36:00"
2012-05-17T14:54:00-CME-001,762.0,C,,"05/17/2012, 14:54:00"
2012-05-18T06:09:00-CME-001,587.0,C,,"05/18/2012, 06:09:00"
2012-05-19T01:30:00-CME-001,300.0,S,,"05/19/2012, 01:30:00"
2012-05-19T21:12:00-CME-001,412.0,S,,"05/19/2012, 21:12:00"
2012-05-21T01:25:00-CME-001,620.0,C,,"05/21/2012, 01:25:00"
2012-05-21T06:00:00-CME-001,318.0,S,,"05/21/2012, 06:00:00"
2012-05-21T09:24:00-CME-001,774.0,C,,"05/21/2012, 09:24:00"
2012-05-25T00:00:00-CME-001,580.0,C,,"05/25/2012, 00:00:00"
2012-05-25T07:48:00-CME-001,177.0,S,,"05/25/2012, 07:48:00"
2012-05-26T05:09:00-CME-001,430.0,S,,"05/26/2012, 05:09:00"
2012-05-26T22:54:00-CME-001,1100.0,O,"[{'activityID': '2012-05-26T22:50:00-SEP-001'}, {'activityID': '2012-05-27T05:05:00-SEP-001'}, {'activityID': '2012-05-27T08:43:00-IPS-001'}]","05/26/2012, 22:54:00"
2012-05-27T06:24:00-CME-001,960.0,C,,"05/27/2012, 06:24:00"
2012-05-31T01:24:00-CME-001,645.0,C,,"05/31/2012, 01:24:00"
2012-06-01T19:36:00-CME-001,340.0,S,,"06/01/2012, 19:36:00"
2012-06-02T00:24:00-CME-001,495.0,S,,"06/02/2012, 00:24:00"
2012-06-03T13:54:00-CME-001,450.0,S,,"06/03/2012, 13:54:00"
2012-06-06T20:39:00-CME-001,530.0,C,,"06/06/2012, 20:39:00"
2012-06-10T16:00:00-CME-001,730.0,C,,"06/10/2012, 16:00:00"
2012-06-11T11:48:00-CME-001,766.0,C,,"06/11/2012, 11:48:00"
2012-06-12T05:24:00-CME-001,1044.0,O,,"06/12/2012, 05:24:00"
2012-06-12T15:48:00-CME-001,486.0,S,,"06/12/2012, 15:48:00"
2012-06-13T13:24:00-CME-001,703.0,C,,"06/13/2012, 13:24:00"
2012-06-13T14:00:00-CME-001,604.0,C,"[{'activityID': '2012-06-13T11:29:00-FLR-001'}, {'activityID': '2012-06-16T08:55:00-IPS-001'}, {'activityID': '2012-06-16T21:00:00-GST-001'}, {'activityID': '2012-06-16T21:20:00-MPC-001'}, {'activityID': '2012-06-20T13:20:00-RBE-001'}]","06/13/2012, 14:00:00"
2012-06-14T14:09:00-CME-001,1364.0,O,"[{'activityID': '2012-06-14T12:52:00-FLR-001'}, {'activityID': '2012-06-16T08:55:00-IPS-001'}, {'activityID': '2012-06-16T18:45:00-SEP-001'}, {'activityID': '2012-06-16T21:00:00-GST-001'}, {'activityID': '2012-06-16T21:20:00-MPC-001'}, {'activityID': '2012-06-20T13:20:00-RBE-001'}]","06/14/2012, 14:09:00"
2012-06-15T14:36:00-CME-001,735.0,C,,"06/15/2012, 14:36:00"
2012-06-17T07:48:00-CME-001,530.0,C,,"06/17/2012, 07:48:00"
2012-06-17T10:12:00-CME-001,576.0,C,,"06/17/2012, 10:12:00"
2012-06-19T14:39:00-CME-001,400.0,S,[{'activityID': '2012-06-20T18:16:00-IPS-001'}],"06/19/2012, 14:39:00"
2012-06-21T08:12:00-CME-001,450.0,S,,"06/21/2012, 08:12:00"
2012-06-21T11:12:00-CME-001,750.0,C,,"06/21/2012, 11:12:00"
2012-06-23T07:24:00-CME-001,588.0,C,[{'activityID': '2012-06-25T20:55:00-IPS-001'}],"06/23/2012, 07:24:00"
2012-06-24T00:48:00-CME-001,427.0,S,,"06/24/2012, 00:48:00"
2012-06-25T19:25:00-CME-001,410.0,S,,"06/25/2012, 19:25:00"
2012-06-26T00:00:00-CME-001,600.0,C,,"06/26/2012, 00:00:00"
2012-06-26T02:00:00-CME-001,300.0,S,,"06/26/2012, 02:00:00"
2012-06-26T02:24:00-CME-001,670.0,C,,"06/26/2012, 02:24:00"
2012-06-26T13:25:00-CME-001,800.0,C,,"06/26/2012, 13:25:00"
2012-06-26T19:45:00-CME-001,380.0,S,,"06/26/2012, 19:45:00"
2012-06-26T20:24:00-CME-001,450.0,S,,"06/26/2012, 20:24:00"
2012-06-27T09:06:00-CME-001,552.0,C,,"06/27/2012, 09:06:00"
2012-06-27T12:54:00-CME-001,485.0,S,,"06/27/2012, 12:54:00"
2012-06-28T06:48:00-CME-001,876.0,C,,"06/28/2012, 06:48:00"
2012-06-28T20:55:00-CME-001,798.0,C,,"06/28/2012, 20:55:00"
2012-06-28T23:24:00-CME-001,483.0,S,,"06/28/2012, 23:24:00"
2012-06-29T01:36:00-CME-001,674.0,C,,"06/29/2012, 01:36:00"
2012-06-29T03:24:00-CME-001,476.0,S,,"06/29/2012, 03:24:00"
2012-06-29T09:39:00-CME-001,1344.0,O,,"06/29/2012, 09:39:00"
2012-07-02T06:36:00-CME-001,820.0,C,,"07/02/2012, 06:36:00"
2012-07-02T08:36:00-CME-001,1100.0,O,,"07/02/2012, 08:36:00"
2012-07-02T11:36:00-CME-001,460.0,S,[{'activityID': '2012-07-04T19:00:00-IPS-001'}],"07/02/2012, 11:36:00"
2012-07-02T19:48:00-CME-001,715.0,C,,"07/02/2012, 19:48:00"
2012-07-03T01:24:00-CME-001,550.0,C,,"07/03/2012, 01:24:00"
2012-07-03T08:36:00-CME-001,520.0,C,,"07/03/2012, 08:36:00"
2012-07-03T22:24:00-CME-001,605.0,C,,"07/03/2012, 22:24:00"
2012-07-04T06:24:00-CME-001,400.0,S,,"07/04/2012, 06:24:00"
2012-07-04T09:24:00-CME-001,441.0,S,,"07/04/2012, 09:24:00"
2012-07-04T12:54:00-CME-001,316.0,S,,"07/04/2012, 12:54:00"
2012-07-04T17:24:00-CME-001,535.0,C,[{'activityID': '2012-07-08T08:00:00-IPS-001'}],"07/04/2012, 17:24:00"
2012-07-04T20:39:00-CME-001,435.0,S,,"07/04/2012, 20:39:00"
2012-07-05T13:39:00-CME-001,640.0,C,[{'activityID': '2012-07-08T08:00:00-IPS-001'}],"07/05/2012, 13:39:00"
2012-07-05T23:39:00-CME-001,1000.0,O,,"07/05/2012, 23:39:00"
2012-07-06T07:12:00-CME-001,352.0,S,,"07/06/2012, 07:12:00"
2012-07-06T23:12:00-CME-001,1200.0,O,[{'activityID': '2012-07-06T23:01:00-FLR-001'}],"07/06/2012, 23:12:00"
2012-07-08T11:00:00-CME-001,850.0,C,,"07/08/2012, 11:00:00"
2012-07-08T15:24:00-CME-001,700.0,C,,"07/08/2012, 15:24:00"
2012-07-08T16:48:00-CME-001,1000.0,O,,"07/08/2012, 16:48:00"
2012-07-08T18:00:00-CME-001,685.0,C,,"07/08/2012, 18:00:00"
2012-07-08T19:12:00-CME-001,595.0,C,,"07/08/2012, 19:12:00"
2012-07-11T01:25:00-CME-001,610.0,C,,"07/11/2012, 01:25:00"
2012-07-11T11:25:00-CME-001,540.0,C,,"07/11/2012, 11:25:00"
2012-07-11T19:09:00-CME-001,440.0,S,[{'activityID': '2012-07-16T00:45:00-IPS-001'}],"07/11/2012, 19:09:00"
